		0.21112	0.0019	2.09489	0.03547	4.53949	0.2653
		0.21156	0.0019	2.09684	0.03553	4.54018	0.26561
		0.212	0.0019	2.0988	0.0356	4.54086	0.26591
		0.21244	0.00191	2.10075	0.03566	4.54155	0.26621
		0.21289	0.00191	2.1027	0.03572	4.54223	0.26651
		0.21333	0.00192	2.10466	0.03579	4.54292	0.26681
		0.21378	0.00192	2.10662	0.03585	4.5436	0.26711
		0.21422	0.00193	2.10858	0.03592	4.54429	0.26742
		0.21467	0.00193	2.11055	0.03598	4.54498	0.26772
		0.21511	0.00194	2.11251	0.03604	4.54566	0.26802
		0.21556	0.00194	2.11448	0.03611	4.54635	0.26833
		0.21601	0.00194	2.11644	0.03617	4.54703	0.26863
		0.21646	0.00195	2.11841	0.03624	4.54772	0.26894
		0.21691	0.00195	2.12039	0.0363	4.54841	0.26924
		0.21737	0.00196	2.12236	0.03637	4.54909	0.26955
		0.21782	0.00196	2.12434	0.03643	4.54978	0.26985
		0.21827	0.00197	2.12631	0.0365	4.55047	0.27016
		0.21873	0.00197	2.12829	0.03656	4.55116	0.27046
		0.21918	0.00198	2.13027	0.03663	4.55184	0.27077
		0.21964	0.00198	2.13226	0.03669	4.55253	0.27108
		0.2201	0.00199	2.13424	0.03676	4.55322	0.27138
		0.22056	0.00199	2.13623	0.03682	4.5539	0.27169
		0.22101	0.00199	2.13822	0.03689	4.55459	0.272
		0.22148	0.002	2.14021	0.03695	4.55528	0.27231
		0.22194	0.002	2.1422	0.03702	4.55597	0.27262
		0.2224	0.00201	2.1442	0.03709	4.55666	0.27292
		0.22286	0.00201	2.14619	0.03715	4.55734	0.27323
		0.22333	0.00202	2.14819	0.03722	4.55803	0.27354
		0.22379	0.00202	2.15019	0.03728	4.55872	0.27385
		0.22426	0.00203	2.15219	0.03735	4.55941	0.27416
		0.22473	0.00203	2.15419	0.03742	4.5601	0.27447
		0.22519	0.00204	2.1562	0.03748	4.56079	0.27478
